seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
151,1786781495.598750,camera_init,9.983400,9.462447,0.000000,-0.032019,0.026085,0.974161,0.222046,2.694739,none,0.250
152,1786781495.998897,camera_init,9.809891,9.550440,0.000000,-0.031137,0.026332,0.973703,0.224141,2.690445,none,0.250
153,1786781496.298763,camera_init,9.659036,9.626228,0.000000,-0.030638,0.025028,0.973983,0.223142,2.692408,none,0.250
154,1786781496.598664,camera_init,9.530343,9.710725,0.000000,-0.029688,0.023827,0.974935,0.219207,2.700410,none,0.250
155,1786781496.898666,camera_init,9.389245,9.765292,0.000000,-0.028908,0.023982,0.975367,0.217368,2.704191,none,0.250
156,1786781497.198601,camera_init,9.226063,9.842974,0.000000,-0.032343,0.026411,0.975868,0.214332,2.710603,none,0.250
157,1786781497.598458,camera_init,9.053579,9.939810,0.000000,-0.030844,0.026828,0.976358,0.212258,2.714872,none,0.250
158,1786781497.898362,camera_init,8.912865,10.012139,0.000000,-0.030826,0.026610,0.977107,0.208815,2.721913,none,0.250
159,1786781498.198411,camera_init,8.750092,10.076175,0.000000,-0.029785,0.026454,0.977553,0.206890,2.725834,none,0.250
160,1786781498.498353,camera_init,8.586041,10.148593,0.000000,-0.028305,0.025634,0.977797,0.206044,2.727497,none,0.250
161,1786781498.798326,camera_init,8.422890,10.236174,0.000000,-0.030590,0.026411,0.977292,0.208005,2.723557,none,0.250
162,1786781499.098109,camera_init,8.270091,10.319555,0.000000,-0.029527,0.027262,0.976620,0.211183,2.717090,none,0.250
163,1786781499.398100,camera_init,8.112499,10.398045,0.000000,-0.025842,0.026681,0.977085,0.209585,2.720274,none,0.250
164,1786781499.696773,camera_init,7.966857,10.462987,0.000000,-0.026948,0.027230,0.977441,0.207707,2.724169,none,0.250
165,1786781499.996391,camera_init,7.806475,10.532211,0.000000,-0.030826,0.027627,0.977473,0.206961,2.725780,none,0.250
166,1786781500.296148,camera_init,7.643688,10.609496,0.000000,-0.028995,0.027645,0.978503,0.202303,2.735288,none,0.250
167,1786781500.598001,camera_init,7.485374,10.686623,0.000000,-0.030570,0.026322,0.979112,0.199282,2.741402,none,0.250
